cls,stat,k,value,seed,mirror,pos_a,winner_label,turns,unresolved
WCC,atk,0.85,2.6,33,0,P1,B,32,false
WCC,atk,0.85,2.6,33,1,P2,B,35,false
WCC,atk,0.85,2.6,34,0,P1,B,22,false
WCC,atk,0.85,2.6,34,1,P2,A,26,false
WCC,atk,0.85,2.6,35,0,P1,A,19,false
WCC,atk,0.85,2.6,35,1,P2,A,22,false
WCC,atk,0.85,2.6,36,0,P1,B,38,false
WCC,atk,0.85,2.6,36,1,P2,A,23,false
WCC,atk,0.85,2.6,37,0,P1,B,38,false
WCC,atk,0.85,2.6,37,1,P2,B,35,false
WCC,atk,0.85,2.6,38,0,P1,A,23,false
WCC,atk,0.85,2.6,38,1,P2,B,27,false
WCC,atk,0.85,2.6,39,0,P1,A,27,false
WCC,atk,0.85,2.6,39,1,P2,B,25,false
WCC,atk,0.85,2.6,40,0,P1,A,25,false
WCC,atk,0.85,2.6,40,1,P2,B,22,false
WCC,atk,0.85,2.6,41,0,P1,A,24,false
WCC,atk,0.85,2.6,41,1,P2,B,20,false
WCC,atk,0.85,2.6,42,0,P1,B,26,false
WCC,atk,0.85,2.6,42,1,P2,B,29,false
WCC,atk,0.85,2.6,43,0,P1,A,26,false
WCC,atk,0.85,2.6,43,1,P2,A,27,false
WCC,atk,0.85,2.6,44,0,P1,B,23,false
WCC,atk,0.85,2.6,44,1,P2,A,20,false
WCC,atk,0.85,2.6,45,0,P1,B,34,false
WCC,atk,0.85,2.6,45,1,P2,B,23,false
WCC,atk,0.85,2.6,46,0,P1,B,28,false
WCC,atk,0.85,2.6,46,1,P2,A,32,false
WCC,atk,0.85,2.6,47,0,P1,B,41,false
WCC,atk,0.85,2.6,47,1,P2,A,18,false
WCC,atk,0.85,2.6,48,0,P1,B,22,false
WCC,atk,0.85,2.6,48,1,P2,A,20,false
WCC,atk,0.85,2.6,49,0,P1,B,26,false
WCC,atk,0.85,2.6,49,1,P2,B,23,false
WCC,atk,0.85,2.6,50,0,P1,A,20,false
WCC,atk,0.85,2.6,50,1,P2,A,22,false
WCC,atk,1.15,3.5,1,0,P1,B,26,false
WCC,atk,1.15,3.5,1,1,P2,A,24,false
WCC,atk,1.15,3.5,2,0,P1,B,26,false
WCC,atk,1.15,3.5,2,1,P2,A,24,false
WCC,atk,1.15,3.5,3,0,P1,B,20,false
WCC,atk,1.15,3.5,3,1,P2,A,24,false
WCC,atk,1.15,3.5,4,0,P1,A,29,false
WCC,atk,1.15,3.5,4,1,P2,B,33,false
WCC,atk,1.15,3.5,5,0,P1,A,23,false
WCC,atk,1.15,3.5,5,1,P2,A,22,false
WCC,atk,1.15,3.5,6,0,P1,B,32,false
WCC,atk,1.15,3.5,6,1,P2,B,18,false
WCC,atk,1.15,3.5,7,0,P1,B,21,false
WCC,atk,1.15,3.5,7,1,P2,B,15,false
WCC,atk,1.15,3.5,8,0,P1,A,30,false
WCC,atk,1.15,3.5,8,1,P2,A,26,false
WCC,atk,1.15,3.5,9,0,P1,A,25,false
WCC,atk,1.15,3.5,9,1,P2,B,25,false
WCC,atk,1.15,3.5,10,0,P1,A,26,false
WCC,atk,1.15,3.5,10,1,P2,A,28,false
WCC,atk,1.15,3.5,11,0,P1,A,26,false
WCC,atk,1.15,3.5,11,1,P2,A,20,false
WCC,atk,1.15,3.5,12,0,P1,A,21,false
WCC,atk,1.15,3.5,12,1,P2,B,21,false
WCC,atk,1.15,3.5,13,0,P1,A,23,false
WCC,atk,1.15,3.5,13,1,P2,A,16,false
WCC,atk,1.15,3.5,14,0,P1,A,31,false
WCC,atk,1.15,3.5,14,1,P2,B,21,false
WCC,atk,1.15,3.5,15,0,P1,A,29,false
WCC,atk,1.15,3.5,15,1,P2,A,26,false
WCC,atk,1.15,3.5,16,0,P1,B,22,false
WCC,atk,1.15,3.5,16,1,P2,A,17,false
WCC,atk,1.15,3.5,17,0,P1,A,27,false
WCC,atk,1.15,3.5,17,1,P2,B,25,false
WCC,atk,1.15,3.5,18,0,P1,B,24,false
WCC,atk,1.15,3.5,18,1,P2,A,19,false
WCC,atk,1.15,3.5,19,0,P1,A,23,false
WCC,atk,1.15,3.5,19,1,P2,A,20,false
WCC,atk,1.15,3.5,20,0,P1,B,25,false
WCC,atk,1.15,3.5,20,1,P2,A,26,false
WCC,atk,1.15,3.5,21,0,P1,B,24,false
WCC,atk,1.15,3.5,21,1,P2,A,25,false
WCC,atk,1.15,3.5,22,0,P1,B,22,false
WCC,atk,1.15,3.5,22,1,P2,B,19,false
WCC,atk,1.15,3.5,23,0,P1,B,32,false
WCC,atk,1.15,3.5,23,1,P2,B,28,false
WCC,atk,1.15,3.5,24,0,P1,A,21,false
WCC,atk,1.15,3.5,24,1,P2,A,24,false
WCC,atk,1.15,3.5,25,0,P1,A,38,false
WCC,atk,1.15,3.5,25,1,P2,A,18,false
WCC,atk,1.15,3.5,26,0,P1,A,23,false
WCC,atk,1.15,3.5,26,1,P2,B,23,false
WCC,atk,1.15,3.5,27,0,P1,B,22,false
WCC,atk,1.15,3.5,27,1,P2,B,19,false
WCC,atk,1.15,3.5,28,0,P1,A,27,false
WCC,atk,1.15,3.5,28,1,P2,A,24,false
WCC,atk,1.15,3.5,29,0,P1,A,19,false
WCC,atk,1.15,3.5,29,1,P2,B,20,false
WCC,atk,1.15,3.5,30,0,P1,A,21,false
WCC,atk,1.15,3.5,30,1,P2,B,26,false
WCC,atk,1.15,3.5,31,0,P1,A,28,false
WCC,atk,1.15,3.5,31,1,P2,B,22,false
WCC,atk,1.15,3.5,32,0,P1,A,24,false
WCC,atk,1.15,3.5,32,1,P2,B,23,false
WCC,atk,1.15,3.5,33,0,P1,B,34,false
WCC,atk,1.15,3.5,33,1,P2,B,25,false
WCC,atk,1.15,3.5,34,0,P1,A,23,false
WCC,atk,1.15,3.5,34,1,P2,A,29,false
WCC,atk,1.15,3.5,35,0,P1,B,24,false
WCC,atk,1.15,3.5,35,1,P2,A,19,false
WCC,atk,1.15,3.5,36,0,P1,A,33,false
WCC,atk,1.15,3.5,36,1,P2,A,22,false
WCC,atk,1.15,3.5,37,0,P1,B,30,false
WCC,atk,1.15,3.5,37,1,P2,B,43,false
WCC,atk,1.15,3.5,38,0,P1,A,26,false
WCC,atk,1.15,3.5,38,1,P2,B,23,false
WCC,atk,1.15,3.5,39,0,P1,A,25,false
WCC,atk,1.15,3.5,39,1,P2,B,25,false
WCC,atk,1.15,3.5,40,0,P1,A,30,false
WCC,atk,1.15,3.5,40,1,P2,B,36,false
WCC,atk,1.15,3.5,41,0,P1,A,19,false
WCC,atk,1.15,3.5,41,1,P2,A,19,false
WCC,atk,1.15,3.5,42,0,P1,B,23,false
WCC,atk,1.15,3.5,42,1,P2,B,25,false
WCC,atk,1.15,3.5,43,0,P1,A,17,false
WCC,atk,1.15,3.5,43,1,P2,A,24,false
WCC,atk,1.15,3.5,44,0,P1,A,25,false
WCC,atk,1.15,3.5,44,1,P2,A,22,false
WCC,atk,1.15,3.5,45,0,P1,B,28,false
WCC,atk,1.15,3.5,45,1,P2,B,23,false
WCC,atk,1.15,3.5,46,0,P1,B,30,false
WCC,atk,1.15,3.5,46,1,P2,A,32,false
WCC,atk,1.15,3.5,47,0,P1,B,24,false
WCC,atk,1.15,3.5,47,1,P2,A,31,false
WCC,atk,1.15,3.5,48,0,P1,B,20,false
WCC,atk,1.15,3.5,48,1,P2,A,18,false
WCC,atk,1.15,3.5,49,0,P1,B,26,false
WCC,atk,1.15,3.5,49,1,P2,A,22,false
WCC,atk,1.15,3.5,50,0,P1,A,25,false
WCC,atk,1.15,3.5,50,1,P2,A,20,false
WCC,atk,1.3,3.9,1,0,P1,A,23,false
WCC,atk,1.3,3.9,1,1,P2,A,22,false
WCC,atk,1.3,3.9,2,0,P1,A,27,false
WCC,atk,1.3,3.9,2,1,P2,A,24,false
WCC,atk,1.3,3.9,3,0,P1,B,20,false
WCC,atk,1.3,3.9,3,1,P2,A,25,false
WCC,atk,1.3,3.9,4,0,P1,A,31,false
WCC,atk,1.3,3.9,4,1,P2,A,24,false
WCC,atk,1.3,3.9,5,0,P1,A,23,false
WCC,atk,1.3,3.9,5,1,P2,A,22,false
WCC,atk,1.3,3.9,6,0,P1,B,24,false
WCC,atk,1.3,3.9,6,1,P2,B,22,false
WCC,atk,1.3,3.9,7,0,P1,B,26,false
WCC,atk,1.3,3.9,7,1,P2,B,15,false
WCC,atk,1.3,3.9,8,0,P1,A,25,false
WCC,atk,1.3,3.9,8,1,P2,A,30,false
WCC,atk,1.3,3.9,9,0,P1,A,23,false
WCC,atk,1.3,3.9,9,1,P2,B,27,false
WCC,atk,1.3,3.9,10,0,P1,A,30,false
WCC,atk,1.3,3.9,10,1,P2,A,22,false
WCC,atk,1.3,3.9,11,0,P1,B,20,false
WCC,atk,1.3,3.9,11,1,P2,A,23,false
WCC,atk,1.3,3.9,12,0,P1,A,21,false
WCC,atk,1.3,3.9,12,1,P2,B,23,false
WCC,atk,1.3,3.9,13,0,P1,A,19,false
WCC,atk,1.3,3.9,13,1,P2,A,17,false
WCC,atk,1.3,3.9,14,0,P1,A,29,false
WCC,atk,1.3,3.9,14,1,P2,B,21,false
WCC,atk,1.3,3.9,15,0,P1,A,17,false
WCC,atk,1.3,3.9,15,1,P2,A,20,false
WCC,atk,1.3,3.9,16,0,P1,B,22,false
WCC,atk,1.3,3.9,16,1,P2,B,30,false
WCC,atk,1.3,3.9,17,0,P1,A,27,false
WCC,atk,1.3,3.9,17,1,P2,A,29,false
WCC,atk,1.3,3.9,18,0,P1,B,20,false
WCC,atk,1.3,3.9,18,1,P2,A,19,false
WCC,atk,1.3,3.9,19,0,P1,A,23,false
WCC,atk,1.3,3.9,19,1,P2,A,20,false
WCC,atk,1.3,3.9,20,0,P1,B,22,false
WCC,atk,1.3,3.9,20,1,P2,A,26,false
WCC,atk,1.3,3.9,21,0,P1,B,24,false
WCC,atk,1.3,3.9,21,1,P2,A,27,false
WCC,atk,1.3,3.9,22,0,P1,B,22,false
WCC,atk,1.3,3.9,22,1,P2,B,19,false
WCC,atk,1.3,3.9,23,0,P1,B,28,false
WCC,atk,1.3,3.9,23,1,P2,A,22,false
WCC,atk,1.3,3.9,24,0,P1,A,28,false
WCC,atk,1.3,3.9,24,1,P2,B,24,false
WCC,atk,1.3,3.9,25,0,P1,A,27,false
WCC,atk,1.3,3.9,25,1,P2,A,18,false
WCC,atk,1.3,3.9,26,0,P1,A,23,false
WCC,atk,1.3,3.9,26,1,P2,B,25,false
WCC,atk,1.3,3.9,27,0,P1,B,22,false
WCC,atk,1.3,3.9,27,1,P2,B,19,false
WCC,atk,1.3,3.9,28,0,P1,A,27,false
WCC,atk,1.3,3.9,28,1,P2,A,34,false
WCC,atk,1.3,3.9,29,0,P1,A,19,false
WCC,atk,1.3,3.9,29,1,P2,B,20,false
WCC,atk,1.3,3.9,30,0,P1,A,20,false
WCC,atk,1.3,3.9,30,1,P2,B,26,false
WCC,atk,1.3,3.9,31,0,P1,A,27,false
WCC,atk,1.3,3.9,31,1,P2,A,20,false
WCC,atk,1.3,3.9,32,0,P1,A,26,false
WCC,atk,1.3,3.9,32,1,P2,A,30,false
WCC,atk,1.3,3.9,33,0,P1,B,34,false
WCC,atk,1.3,3.9,33,1,P2,B,25,false
WCC,atk,1.3,3.9,34,0,P1,A,23,false
WCC,atk,1.3,3.9,34,1,P2,B,29,false
WCC,atk,1.3,3.9,35,0,P1,A,27,false
WCC,atk,1.3,3.9,35,1,P2,A,19,false
WCC,atk,1.3,3.9,36,0,P1,B,26,false
WCC,atk,1.3,3.9,36,1,P2,A,18,false
WCC,atk,1.3,3.9,37,0,P1,A,30,false
WCC,atk,1.3,3.9,37,1,P2,A,28,false
WCC,atk,1.3,3.9,38,0,P1,A,21,false
WCC,atk,1.3,3.9,38,1,P2,B,27,false
WCC,atk,1.3,3.9,39,0,P1,A,23,false
WCC,atk,1.3,3.9,39,1,P2,B,25,false
WCC,atk,1.3,3.9,40,0,P1,A,21,false
WCC,atk,1.3,3.9,40,1,P2,B,36,false
WCC,atk,1.3,3.9,41,0,P1,A,29,false
WCC,atk,1.3,3.9,41,1,P2,A,16,false
WCC,atk,1.3,3.9,42,0,P1,B,23,false
WCC,atk,1.3,3.9,42,1,P2,A,39,false
WCC,atk,1.3,3.9,43,0,P1,A,19,false
WCC,atk,1.3,3.9,43,1,P2,A,29,false
WCC,atk,1.3,3.9,44,0,P1,A,27,false
WCC,atk,1.3,3.9,44,1,P2,A,21,false
WCC,atk,1.3,3.9,45,0,P1,B,34,false
WCC,atk,1.3,3.9,45,1,P2,B,23,false
WCC,atk,1.3,3.9,46,0,P1,A,45,false
WCC,atk,1.3,3.9,46,1,P2,A,34,false
WCC,atk,1.3,3.9,47,0,P1,B,22,false
WCC,atk,1.3,3.9,47,1,P2,A,23,false
WCC,atk,1.3,3.9,48,0,P1,A,19,false
WCC,atk,1.3,3.9,48,1,P2,B,28,false
WCC,atk,1.3,3.9,49,0,P1,B,24,false
WCC,atk,1.3,3.9,49,1,P2,A,26,false
WCC,atk,1.3,3.9,50,0,P1,A,17,false
WCC,atk,1.3,3.9,50,1,P2,A,26,false
WCC,def,0.7,1,1,0,P1,B,20,false
WCC,def,0.7,1,1,1,P2,B,23,false
WCC,def,0.7,1,2,0,P1,B,24,false
WCC,def,0.7,1,2,1,P2,A,30,false
WCC,def,0.7,1,3,0,P1,B,25,false
WCC,def,0.7,1,3,1,P2,A,23,false
WCC,def,0.7,1,4,0,P1,B,29,false
WCC,def,0.7,1,4,1,P2,B,29,false
WCC,def,0.7,1,5,0,P1,A,29,false
WCC,def,0.7,1,5,1,P2,A,26,false
WCC,def,0.7,1,6,0,P1,B,21,false
WCC,def,0.7,1,6,1,P2,B,19,false
WCC,def,0.7,1,7,0,P1,B,17,false
WCC,def,0.7,1,7,1,P2,B,15,false
WCC,def,0.7,1,8,0,P1,B,24,false
WCC,def,0.7,1,8,1,P2,A,38,false
WCC,def,0.7,1,9,0,P1,B,24,false
WCC,def,0.7,1,9,1,P2,B,25,false
WCC,def,0.7,1,10,0,P1,A,26,false
WCC,def,0.7,1,10,1,P2,A,38,false
WCC,def,0.7,1,11,0,P1,B,16,false
WCC,def,0.7,1,11,1,P2,A,18,false
WCC,def,0.7,1,12,0,P1,A,21,false
WCC,def,0.7,1,12,1,P2,B,25,false
WCC,def,0.7,1,13,0,P1,A,19,false
WCC,def,0.7,1,13,1,P2,A,21,false
WCC,def,0.7,1,14,0,P1,A,25,false
WCC,def,0.7,1,14,1,P2,B,23,false
WCC,def,0.7,1,15,0,P1,A,19,false
WCC,def,0.7,1,15,1,P2,A,27,false
WCC,def,0.7,1,16,0,P1,B,20,false
WCC,def,0.7,1,16,1,P2,A,18,false
WCC,def,0.7,1,17,0,P1,A,29,false
WCC,def,0.7,1,17,1,P2,B,25,false
WCC,def,0.7,1,18,0,P1,B,28,false
WCC,def,0.7,1,18,1,P2,B,20,false
WCC,def,0.7,1,19,0,P1,B,29,false
WCC,def,0.7,1,19,1,P2,B,19,false
WCC,def,0.7,1,20,0,P1,B,26,false
WCC,def,0.7,1,20,1,P2,A,20,false
WCC,def,0.7,1,21,0,P1,B,28,false
WCC,def,0.7,1,21,1,P2,B,36,false
WCC,def,0.7,1,22,0,P1,B,23,false
WCC,def,0.7,1,22,1,P2,B,21,false
WCC,def,0.7,1,23,0,P1,A,30,false
WCC,def,0.7,1,23,1,P2,A,24,false
WCC,def,0.7,1,24,0,P1,A,20,false
WCC,def,0.7,1,24,1,P2,B,26,false
WCC,def,0.7,1,25,0,P1,B,24,false
WCC,def,0.7,1,25,1,P2,A,20,false
WCC,def,0.7,1,26,0,P1,B,22,false
WCC,def,0.7,1,26,1,P2,A,20,false
WCC,def,0.7,1,27,0,P1,B,22,false
WCC,def,0.7,1,27,1,P2,B,21,false
WCC,def,0.7,1,28,0,P1,A,25,false
WCC,def,0.7,1,28,1,P2,A,33,false
WCC,def,0.7,1,29,0,P1,B,20,false
WCC,def,0.7,1,29,1,P2,B,25,false
WCC,def,0.7,1,30,0,P1,A,19,false
WCC,def,0.7,1,30,1,P2,B,32,false
WCC,def,0.7,1,31,0,P1,B,30,false
WCC,def,0.7,1,31,1,P2,B,21,false
WCC,def,0.7,1,32,0,P1,A,28,false
WCC,def,0.7,1,32,1,P2,B,21,false
WCC,def,0.7,1,33,0,P1,B,22,false
WCC,def,0.7,1,33,1,P2,B,28,false
WCC,def,0.7,1,34,0,P1,B,20,false
WCC,def,0.7,1,34,1,P2,B,34,false
WCC,def,0.7,1,35,0,P1,A,21,false
WCC,def,0.7,1,35,1,P2,A,28,false
WCC,def,0.7,1,36,0,P1,B,21,false
WCC,def,0.7,1,36,1,P2,A,29,false
WCC,def,0.7,1,37,0,P1,B,38,false
WCC,def,0.7,1,37,1,P2,B,28,false
WCC,def,0.7,1,38,0,P1,A,23,false
WCC,def,0.7,1,38,1,P2,B,25,false
WCC,def,0.7,1,39,0,P1,A,23,false
WCC,def,0.7,1,39,1,P2,B,25,false
WCC,def,0.7,1,40,0,P1,A,34,false
WCC,def,0.7,1,40,1,P2,B,22,false
WCC,def,0.7,1,41,0,P1,B,28,false
WCC,def,0.7,1,41,1,P2,B,20,false
WCC,def,0.7,1,42,0,P1,B,20,false
WCC,def,0.7,1,42,1,P2,B,25,false
WCC,def,0.7,1,43,0,P1,A,27,false
WCC,def,0.7,1,43,1,P2,A,24,false
WCC,def,0.7,1,44,0,P1,A,29,false
WCC,def,0.7,1,44,1,P2,B,25,false
WCC,def,0.7,1,45,0,P1,B,30,false
WCC,def,0.7,1,45,1,P2,B,23,false
WCC,def,0.7,1,46,0,P1,B,30,false
WCC,def,0.7,1,46,1,P2,A,33,false
WCC,def,0.7,1,47,0,P1,B,22,false
WCC,def,0.7,1,47,1,P2,A,21,false
WCC,def,0.7,1,48,0,P1,A,23,false
WCC,def,0.7,1,48,1,P2,B,19,false
WCC,def,0.7,1,49,0,P1,B,26,false
WCC,def,0.7,1,49,1,P2,B,22,false
WCC,def,0.7,1,50,0,P1,A,17,false
WCC,def,0.7,1,50,1,P2,A,18,false
WCC,def,0.85,1.3,1,0,P1,B,24,false
WCC,def,0.85,1.3,1,1,P2,A,26,false
WCC,def,0.85,1.3,2,0,P1,B,22,false
WCC,def,0.85,1.3,2,1,P2,B,24,false
WCC,def,0.85,1.3,3,0,P1,B,23,false
WCC,def,0.85,1.3,3,1,P2,A,23,false
WCC,def,0.85,1.3,4,0,P1,A,27,false
WCC,def,0.85,1.3,4,1,P2,B,23,false
WCC,def,0.85,1.3,5,0,P1,B,25,false
WCC,def,0.85,1.3,5,1,P2,A,24,false
WCC,def,0.85,1.3,6,0,P1,B,23,false
WCC,def,0.85,1.3,6,1,P2,B,17,false
WCC,def,0.85,1.3,7,0,P1,B,25,false
WCC,def,0.85,1.3,7,1,P2,B,15,false
WCC,def,0.85,1.3,8,0,P1,draw,100,true
WCC,def,0.85,1.3,8,1,P2,A,36,false
WCC,def,0.85,1.3,9,0,P1,B,23,false
WCC,def,0.85,1.3,9,1,P2,B,23,false
WCC,def,0.85,1.3,10,0,P1,A,27,false
WCC,def,0.85,1.3,10,1,P2,A,28,false
WCC,def,0.85,1.3,11,0,P1,B,18,false
WCC,def,0.85,1.3,11,1,P2,A,29,false
WCC,def,0.85,1.3,12,0,P1,A,23,false
WCC,def,0.85,1.3,12,1,P2,B,21,false
WCC,def,0.85,1.3,13,0,P1,A,19,false
WCC,def,0.85,1.3,13,1,P2,A,17,false
WCC,def,0.85,1.3,14,0,P1,A,21,false
WCC,def,0.85,1.3,14,1,P2,B,21,false
WCC,def,0.85,1.3,15,0,P1,B,27,false
WCC,def,0.85,1.3,15,1,P2,A,21,false
WCC,def,0.85,1.3,16,0,P1,B,20,false
WCC,def,0.85,1.3,16,1,P2,A,23,false
WCC,def,0.85,1.3,17,0,P1,A,29,false
WCC,def,0.85,1.3,17,1,P2,B,25,false
WCC,def,0.85,1.3,18,0,P1,B,22,false
WCC,def,0.85,1.3,18,1,P2,A,19,false
WCC,def,0.85,1.3,19,0,P1,A,25,false
WCC,def,0.85,1.3,19,1,P2,B,19,false
WCC,def,0.85,1.3,20,0,P1,B,26,false
WCC,def,0.85,1.3,20,1,P2,A,29,false
WCC,def,0.85,1.3,21,0,P1,B,28,false
WCC,def,0.85,1.3,21,1,P2,B,29,false
WCC,def,0.85,1.3,22,0,P1,B,22,false
WCC,def,0.85,1.3,22,1,P2,B,19,false
WCC,def,0.85,1.3,23,0,P1,B,28,false
WCC,def,0.85,1.3,23,1,P2,A,24,false
WCC,def,0.85,1.3,24,0,P1,B,22,false
WCC,def,0.85,1.3,24,1,P2,B,23,false
WCC,def,0.85,1.3,25,0,P1,B,24,false
WCC,def,0.85,1.3,25,1,P2,A,22,false
WCC,def,0.85,1.3,26,0,P1,B,22,false
WCC,def,0.85,1.3,26,1,P2,A,22,false
WCC,def,0.85,1.3,27,0,P1,B,20,false
WCC,def,0.85,1.3,27,1,P2,B,19,false
WCC,def,0.85,1.3,28,0,P1,A,25,false
WCC,def,0.85,1.3,28,1,P2,A,26,false
WCC,def,0.85,1.3,29,0,P1,A,19,false
WCC,def,0.85,1.3,29,1,P2,B,23,false
WCC,def,0.85,1.3,30,0,P1,A,28,false
WCC,def,0.85,1.3,30,1,P2,B,26,false
WCC,def,0.85,1.3,31,0,P1,B,28,false
WCC,def,0.85,1.3,31,1,P2,B,22,false
WCC,def,0.85,1.3,32,0,P1,A,27,false
WCC,def,0.85,1.3,32,1,P2,B,33,false
WCC,def,0.85,1.3,33,0,P1,B,22,false
WCC,def,0.85,1.3,33,1,P2,B,35,false
WCC,def,0.85,1.3,34,0,P1,B,20,false
WCC,def,0.85,1.3,34,1,P2,A,26,false
WCC,def,0.85,1.3,35,0,P1,B,24,false
WCC,def,0.85,1.3,35,1,P2,A,23,false
WCC,def,0.85,1.3,36,0,P1,B,36,false
WCC,def,0.85,1.3,36,1,P2,A,29,false
WCC,def,0.85,1.3,37,0,P1,B,38,false
WCC,def,0.85,1.3,37,1,P2,B,28,false
WCC,def,0.85,1.3,38,0,P1,A,28,false
WCC,def,0.85,1.3,38,1,P2,B,55,false
WCC,def,0.85,1.3,39,0,P1,A,25,false
WCC,def,0.85,1.3,39,1,P2,B,25,false
WCC,def,0.85,1.3,40,0,P1,A,34,false
WCC,def,0.85,1.3,40,1,P2,B,31,false
WCC,def,0.85,1.3,41,0,P1,B,26,false
WCC,def,0.85,1.3,41,1,P2,B,20,false
WCC,def,0.85,1.3,42,0,P1,B,18,false
WCC,def,0.85,1.3,42,1,P2,B,21,false
WCC,def,0.85,1.3,43,0,P1,A,23,false
WCC,def,0.85,1.3,43,1,P2,A,24,false
WCC,def,0.85,1.3,44,0,P1,A,27,false
WCC,def,0.85,1.3,44,1,P2,A,22,false
WCC,def,0.85,1.3,45,0,P1,B,30,false
WCC,def,0.85,1.3,45,1,P2,B,25,false
WCC,def,0.85,1.3,46,0,P1,B,30,false
WCC,def,0.85,1.3,46,1,P2,B,31,false
WCC,def,0.85,1.3,47,0,P1,B,20,false
WCC,def,0.85,1.3,47,1,P2,A,27,false
WCC,def,0.85,1.3,48,0,P1,A,21,false
WCC,def,0.85,1.3,48,1,P2,B,27,false
WCC,def,0.85,1.3,49,0,P1,B,26,false
WCC,def,0.85,1.3,49,1,P2,B,22,false
WCC,def,0.85,1.3,50,0,P1,A,17,false
WCC,def,0.85,1.3,50,1,P2,A,21,false
WCC,def,1.15,1.7,1,0,P1,B,26,false
WCC,def,1.15,1.7,1,1,P2,A,21,false
WCC,def,1.15,1.7,2,0,P1,B,24,false
WCC,def,1.15,1.7,2,1,P2,A,24,false
WCC,def,1.15,1.7,3,0,P1,B,27,false
WCC,def,1.15,1.7,3,1,P2,A,23,false
WCC,def,1.15,1.7,4,0,P1,B,37,false
WCC,def,1.15,1.7,4,1,P2,B,25,false
WCC,def,1.15,1.7,5,0,P1,B,28,false
WCC,def,1.15,1.7,5,1,P2,B,27,false
WCC,def,1.15,1.7,6,0,P1,B,32,false
WCC,def,1.15,1.7,6,1,P2,B,19,false
WCC,def,1.15,1.7,7,0,P1,B,25,false
WCC,def,1.15,1.7,7,1,P2,B,15,false
WCC,def,1.15,1.7,8,0,P1,draw,100,true
WCC,def,1.15,1.7,8,1,P2,A,30,false
WCC,def,1.15,1.7,9,0,P1,A,23,false
WCC,def,1.15,1.7,9,1,P2,B,23,false
WCC,def,1.15,1.7,10,0,P1,A,26,false
WCC,def,1.15,1.7,10,1,P2,A,28,false
WCC,def,1.15,1.7,11,0,P1,A,26,false
WCC,def,1.15,1.7,11,1,P2,A,20,false
WCC,def,1.15,1.7,12,0,P1,A,21,false
WCC,def,1.15,1.7,12,1,P2,A,29,false
WCC,def,1.15,1.7,13,0,P1,A,23,false
WCC,def,1.15,1.7,13,1,P2,A,21,false
WCC,def,1.15,1.7,14,0,P1,A,23,false
WCC,def,1.15,1.7,14,1,P2,B,21,false
WCC,def,1.15,1.7,15,0,P1,A,41,false
WCC,def,1.15,1.7,15,1,P2,A,21,false
WCC,def,1.15,1.7,16,0,P1,B,22,false
WCC,def,1.15,1.7,16,1,P2,A,28,false
WCC,def,1.15,1.7,17,0,P1,A,31,false
WCC,def,1.15,1.7,17,1,P2,B,25,false
WCC,def,1.15,1.7,18,0,P1,B,24,false
WCC,def,1.15,1.7,18,1,P2,B,19,false
WCC,def,1.15,1.7,19,0,P1,A,25,false
WCC,def,1.15,1.7,19,1,P2,B,25,false
WCC,def,1.15,1.7,20,0,P1,B,34,false
WCC,def,1.15,1.7,20,1,P2,A,24,false
WCC,def,1.15,1.7,21,0,P1,B,24,false
WCC,def,1.15,1.7,21,1,P2,A,25,false
WCC,def,1.15,1.7,22,0,P1,B,22,false
WCC,def,1.15,1.7,22,1,P2,B,19,false
WCC,def,1.15,1.7,23,0,P1,A,31,false
WCC,def,1.15,1.7,23,1,P2,A,22,false
WCC,def,1.15,1.7,24,0,P1,A,25,false
WCC,def,1.15,1.7,24,1,P2,B,23,false
WCC,def,1.15,1.7,25,0,P1,A,22,false
WCC,def,1.15,1.7,25,1,P2,A,20,false
WCC,def,1.15,1.7,26,0,P1,A,19,false
WCC,def,1.15,1.7,26,1,P2,B,34,false
WCC,def,1.15,1.7,27,0,P1,B,22,false
WCC,def,1.15,1.7,27,1,P2,B,23,false
WCC,def,1.15,1.7,28,0,P1,B,31,false
WCC,def,1.15,1.7,28,1,P2,A,26,false
WCC,def,1.15,1.7,29,0,P1,A,19,false
WCC,def,1.15,1.7,29,1,P2,B,21,false
WCC,def,1.15,1.7,30,0,P1,A,21,false
WCC,def,1.15,1.7,30,1,P2,B,26,false
WCC,def,1.15,1.7,31,0,P1,A,29,false
WCC,def,1.15,1.7,31,1,P2,A,22,false
WCC,def,1.15,1.7,32,0,P1,A,24,false
WCC,def,1.15,1.7,32,1,P2,B,29,false
WCC,def,1.15,1.7,33,0,P1,B,32,false
WCC,def,1.15,1.7,33,1,P2,A,30,false
WCC,def,1.15,1.7,34,0,P1,B,22,false
WCC,def,1.15,1.7,34,1,P2,A,26,false
WCC,def,1.15,1.7,35,0,P1,B,23,false
WCC,def,1.15,1.7,35,1,P2,A,23,false
WCC,def,1.15,1.7,36,0,P1,A,27,false
WCC,def,1.15,1.7,36,1,P2,A,25,false
WCC,def,1.15,1.7,37,0,P1,B,44,false
WCC,def,1.15,1.7,37,1,P2,A,30,false
WCC,def,1.15,1.7,38,0,P1,A,25,false
WCC,def,1.15,1.7,38,1,P2,B,23,false
WCC,def,1.15,1.7,39,0,P1,A,25,false
WCC,def,1.15,1.7,39,1,P2,A,32,false
WCC,def,1.15,1.7,40,0,P1,A,30,false
